Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Author,Rank,Listing,Party,Listed under,Full note,# Full note,All_DistributionFullNames,All_DistributionISOCodes,NativeDistributionFullNames,Introduced_Distribution,Introduced(?)_Distribution,Reintroduced_Distribution,Extinct_Distribution,Extinct(?)_Distribution,Distribution_Uncertain
5565,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Oculina,virgosa,,Oculina virgosa,"Squires, 1958",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,New Zealand,Vanuatu","AU,NZ,VU","Australia,New Zealand,Vanuatu",,,,,,
4617,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Petrophyllia,rediviva,,Petrophyllia rediviva,"(Wells & Alderslade, 1979)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"",Australia,AU,Australia,,,,,,
9047,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Simplastrea,vesicularis,,Simplastrea vesicularis,"Umbgrove, 1939",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Indonesia,Papua New Guinea,Taiwan, Province of China","ID,PG,TW","Indonesia,Papua New Guinea,Taiwan, Province of China",,,,,,
10449,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,aspera,,Echinophyllia aspera,"(Ellis & Solander, 1786)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),Cook Islands,Djibouti,Egypt,Fiji,French Polynesia,Guam,Hong Kong, SAR,Indonesia,Israel,Japan,Jordan,Kenya,Kiribati,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Mozambique,Myanmar,New Caledonia,Oman,Papua New Guinea,Philippines,Réunion,Samoa,Saudi Arabia,Seychelles,Singapore,Solomon Islands,Somalia,South Africa,Sudan,Taiwan, Province of China,Thailand,Tonga,Vanuatu,Viet Nam","AS,AU,IO,CK,DJ,EG,FJ,PF,GU,HK,ID,IL,JP,JO,KE,KI,MG,MY,MV,MH,MU,MZ,MM,NC,OM,PG,PH,RE,WS,SA,SC,SG,SB,SO,ZA,SD,TW,TH,TO,VU,VN","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),Cook Islands,Djibouti,Egypt,Fiji,French Polynesia,Guam,Hong Kong, SAR,Indonesia,Israel,Japan,Jordan,Kenya,Kiribati,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Mozambique,Myanmar,New Caledonia,Oman,Papua New Guinea,Philippines,Réunion,Samoa,Saudi Arabia,Seychelles,Singapore,Solomon Islands,Somalia,South Africa,Sudan,Taiwan, Province of China,Thailand,Tonga,Vanuatu,Viet Nam",,,,,,
5124,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,costata,,Echinophyllia costata,"Fenner & Veron, 2000",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Indonesia,Solomon Islands","ID,SB","Indonesia,Solomon Islands",,,,,,
6957,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,echinata,,Echinophyllia echinata,"(Kent, 1871)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Fiji,French Polynesia,Indonesia,Japan,Kiribati,Madagascar,Malaysia,Maldives,Mauritius,New Caledonia,Papua New Guinea,Philippines,Saudi Arabia,Singapore,Solomon Islands,Thailand,Tonga,Viet Nam","AU,FJ,PF,ID,JP,KI,MG,MY,MV,MU,NC,PG,PH,SA,SG,SB,TH,TO,VN","Australia,Fiji,French Polynesia,Indonesia,Japan,Kiribati,Madagascar,Malaysia,Maldives,Mauritius,New Caledonia,Papua New Guinea,Philippines,Saudi Arabia,Singapore,Solomon Islands,Thailand,Viet Nam",,,,,,Tonga
3958,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,echinoporoides,,Echinophyllia echinoporoides,"Veron & Pichon, 1980",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Fiji,Indonesia,Japan,Malaysia,Papua New Guinea,Philippines,Singapore,Solomon Islands,Tonga,Viet Nam","AU,FJ,ID,JP,MY,PG,PH,SG,SB,TO,VN","Australia,Fiji,Indonesia,Japan,Malaysia,Papua New Guinea,Philippines,Singapore,Solomon Islands,Tonga,Viet Nam",,,,,,
3156,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,maxima,,Echinophyllia maxima,"Moll & Best, 1984",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Indonesia,Philippines,Solomon Islands","ID,PH,SB","Indonesia,Philippines,Solomon Islands",,,,,,
6830,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,nishihirai,,Echinophyllia nishihirai,"Veron, 1990",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Fiji,Indonesia,Japan,Philippines,Solomon Islands,Viet Nam","AU,FJ,ID,JP,PH,SB,VN","Australia,Fiji,Indonesia,Japan,Philippines,Solomon Islands,Viet Nam",,,,,,
9106,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,orpheensis,,Echinophyllia orpheensis,"Veron & Pichon, 1980",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Fiji,Indonesia,Japan,Madagascar,Malaysia,New Caledonia,Papua New Guinea,Philippines,Solomon Islands,Viet Nam","AU,FJ,ID,JP,MG,MY,NC,PG,PH,SB,VN","Australia,Fiji,Indonesia,Japan,Madagascar,Malaysia,New Caledonia,Papua New Guinea,Philippines,Solomon Islands,Viet Nam",,,,,,
6848,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,patula,,Echinophyllia patula,"(Hodgson & Ross, 1982)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Fiji,Indonesia,Japan,Malaysia,Papua New Guinea,Philippines,Solomon Islands,Taiwan, Province of China,Thailand,Viet Nam","FJ,ID,JP,MY,PG,PH,SB,TW,TH,VN","Fiji,Indonesia,Japan,Papua New Guinea,Philippines,Solomon Islands,Taiwan, Province of China,Thailand,Viet Nam",,,,,,Malaysia
10300,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,pectinata,,Echinophyllia pectinata,"Veron, 2000",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Indonesia,Philippines,Solomon Islands","ID,PH,SB","Indonesia,Philippines,Solomon Islands",,,,,,
3401,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,taylorae,,Echinophyllia taylorae,"Veron, 2000",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Indonesia,Philippines,Solomon Islands","ID,PH,SB","Indonesia,Philippines,Solomon Islands",,,,,,
9219,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,tosaensis,,Echinophyllia tosaensis,"(Yabe & Eguchi, 1935)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Indonesia,Japan,Malaysia,Maldives,Papua New Guinea,Philippines,Viet Nam","AU,ID,JP,MY,MV,PG,PH,VN","Australia,Indonesia,Japan,Malaysia,Maldives,Papua New Guinea,Philippines,Viet Nam",,,,,,
6986,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Mycedium,elephantotus,,Mycedium elephantotus,"(Pallas, 1766)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),Cocos (Keeling) Islands,Cook Islands,Djibouti,Egypt,Fiji,French Polynesia,India,Indonesia,Israel,Japan,Jordan,Kenya,Kiribati,Madagascar,Malaysia,Maldives,Mauritius,Mozambique,Myanmar,New Caledonia,Palau,Papua New Guinea,Philippines,Réunion,Samoa,Saudi Arabia,Seychelles,Singapore,Solomon Islands,Sudan,Taiwan, Province of China,Thailand,Tonga,United Republic of Tanzania,Vanuatu,Viet Nam","AS,AU,IO,CC,CK,DJ,EG,FJ,PF,IN,ID,IL,JP,JO,KE,KI,MG,MY,MV,MU,MZ,MM,NC,PW,PG,PH,RE,WS,SA,SC,SG,SB,SD,TW,TH,TO,TZ,VU,VN","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),Cocos (Keeling) Islands,Cook Islands,Djibouti,Egypt,Fiji,French Polynesia,India,Indonesia,Israel,Japan,Jordan,Kenya,Kiribati,Madagascar,Malaysia,Maldives,Mauritius,Mozambique,Myanmar,New Caledonia,Palau,Papua New Guinea,Philippines,Réunion,Samoa,Saudi Arabia,Seychelles,Singapore,Solomon Islands,Sudan,Taiwan, Province of China,Thailand,Tonga,United Republic of Tanzania,Vanuatu,Viet Nam",,,,,,
8317,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Mycedium,mancaoi,,Mycedium mancaoi,"Nemenzo, 1979",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Fiji,Indonesia,Japan,Madagascar,Malaysia,Papua New Guinea,Philippines,Solomon Islands,Tonga","FJ,ID,JP,MG,MY,PG,PH,SB,TO","Fiji,Indonesia,Japan,Madagascar,Papua New Guinea,Philippines,Solomon Islands",,,,,,"Malaysia,Tonga"
9075,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Mycedium,robokaki,,Mycedium robokaki,"Moll & Best, 1984",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Fiji,Indonesia,Japan,Papua New Guinea,Philippines,Samoa,Solomon Islands,Vanuatu,Viet Nam","AU,FJ,ID,JP,PG,PH,WS,SB,VU,VN","Australia,Fiji,Indonesia,Japan,Papua New Guinea,Philippines,Samoa,Solomon Islands,Vanuatu,Viet Nam",,,,,,
5199,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Oxypora,crassispinosa,,Oxypora crassispinosa,"Nemenzo, 1980",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Fiji,Guam,Indonesia,Japan,Madagascar,Malaysia,Mauritius,Myanmar,New Caledonia,Papua New Guinea,Philippines,Samoa,Singapore,Solomon Islands,Viet Nam","FJ,GU,ID,JP,MG,MY,MU,MM,NC,PG,PH,WS,SG,SB,VN","Fiji,Guam,Indonesia,Japan,Madagascar,Malaysia,Mauritius,Myanmar,New Caledonia,Papua New Guinea,Philippines,Samoa,Singapore,Solomon Islands,Viet Nam",,,,,,
8461,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Oxypora,glabra,,Oxypora glabra,"Nemenzo, 1959",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Djibouti,Fiji,Indonesia,Japan,Madagascar,Malaysia,New Caledonia,Papua New Guinea,Philippines,Singapore,Solomon Islands,Taiwan, Province of China,Tonga,Viet Nam","AU,DJ,FJ,ID,JP,MG,MY,NC,PG,PH,SG,SB,TW,TO,VN","Australia,Djibouti,Fiji,Indonesia,Japan,Madagascar,Malaysia,New Caledonia,Papua New Guinea,Philippines,Singapore,Solomon Islands,Taiwan, Province of China,Tonga,Viet Nam",,,,,,
5232,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Oxypora,lacera,,Oxypora lacera,"(Verrill, 1864)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),China,Cocos (Keeling) Islands,Djibouti,Egypt,Fiji,Indonesia,Israel,Japan,Jordan,Kenya,Kiribati,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Mozambique,New Caledonia,Oman,Palau,Papua New Guinea,Philippines,Réunion,Saudi Arabia,Seychelles,Singapore,Solomon Islands,Sudan,Taiwan, Province of China,Thailand,Tonga,United Republic of Tanzania,Vanuatu,Viet Nam","AS,AU,IO,CN,CC,DJ,EG,FJ,ID,IL,JP,JO,KE,KI,MG,MY,MV,MH,MU,MZ,NC,OM,PW,PG,PH,RE,SA,SC,SG,SB,SD,TW,TH,TO,TZ,VU,VN","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),China,Cocos (Keeling) Islands,Djibouti,Egypt,Fiji,Indonesia,Israel,Japan,Jordan,Kenya,Kiribati,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Mozambique,New Caledonia,Oman,Palau,Papua New Guinea,Philippines,Réunion,Saudi Arabia,Seychelles,Singapore,Solomon Islands,Sudan,Taiwan, Province of China,Thailand,Tonga,United Republic of Tanzania,Vanuatu,Viet Nam",,,,,,
9263,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Pectinia,africanus,,Pectinia africanus,"Veron, 2000",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Madagascar,Solomon Islands,United Republic of Tanzania","MG,SB,TZ","Madagascar,Solomon Islands,United Republic of Tanzania",,,,,,
7512,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Pectinia,alcicornis,,Pectinia alcicornis,"(Kent, 1871)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Fiji,Indonesia,Japan,Malaysia,Maldives,New Caledonia,Palau,Papua New Guinea,Philippines,Singapore,Solomon Islands,Thailand,Tonga,Vanuatu,Viet Nam","AU,FJ,ID,JP,MY,MV,NC,PW,PG,PH,SG,SB,TH,TO,VU,VN","Australia,Fiji,Indonesia,Japan,Malaysia,Maldives,New Caledonia,Palau,Papua New Guinea,Philippines,Singapore,Solomon Islands,Thailand,Vanuatu,Viet Nam",,,,,,Tonga
5028,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Pectinia,elongata,,Pectinia elongata,"(Rehberg, 1892)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Fiji,Indonesia,Malaysia,Palau,Papua New Guinea,Solomon Islands,Tonga","FJ,ID,MY,PW,PG,SB,TO","Indonesia,Malaysia,Palau,Papua New Guinea,Solomon Islands",,,,,,"Fiji,Tonga"
7533,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Pectinia,lactuca,,Pectinia lactuca,"(Pallas, 1766)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,China,Cocos (Keeling) Islands,Fiji,India,Indonesia,Japan,Kenya,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Myanmar,New Caledonia,Palau,Papua New Guinea,Philippines,Réunion,Seychelles,Singapore,Solomon Islands,Taiwan, Province of China,Thailand,Tonga,Vanuatu,Viet Nam","AU,CN,CC,FJ,IN,ID,JP,KE,MG,MY,MV,MH,MU,MM,NC,PW,PG,PH,RE,SC,SG,SB,TW,TH,TO,VU,VN","Australia,Cocos (Keeling) Islands,Fiji,India,Indonesia,Japan,Kenya,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Myanmar,New Caledonia,Palau,Papua New Guinea,Philippines,Réunion,Seychelles,Singapore,Solomon Islands,Taiwan, Province of China,Thailand,Vanuatu,Viet Nam",,,,,,"China,Tonga"
7847,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Pectinia,paeonia,,Pectinia paeonia,"(Dana, 1846)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Fiji,Indonesia,Japan,Malaysia,New Caledonia,Papua New Guinea,Philippines,Singapore,Solomon Islands,Sri Lanka,Taiwan, Province of China,Thailand,Tonga,Vanuatu,Viet Nam","AU,FJ,ID,JP,MY,NC,PG,PH,SG,SB,LK,TW,TH,TO,VU,VN","Australia,Fiji,Indonesia,Japan,Malaysia,New Caledonia,Papua New Guinea,Philippines,Singapore,Solomon Islands,Sri Lanka,Taiwan, Province of China,Thailand,Vanuatu,Viet Nam",,,,,,Tonga
10008,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Pectinia,pygmaeus,,Pectinia pygmaeus,"Veron, 2000",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Indonesia,Papua New Guinea,Solomon Islands","ID,PG,SB","Indonesia,Papua New Guinea,Solomon Islands",,,,,,
3834,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Pectinia,teres,,Pectinia teres,"Nemenzo & Montecillo, 1981",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Indonesia,Japan,Papua New Guinea,Philippines,Solomon Islands,Thailand","AU,ID,JP,PG,PH,SB,TH","Australia,Indonesia,Japan,Papua New Guinea,Philippines,Solomon Islands,Thailand",,,,,,
6510,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,Physophyllia,ayleni,,Physophyllia ayleni,"Wells, 1935",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,Brunei Darussalam,Guam,India,Indonesia,Japan,Kenya,Malaysia,Maldives,Micronesia (Federated States of),Myanmar,Palau,Papua New Guinea,Philippines,Seychelles,Solomon Islands,Thailand,United Republic of Tanzania,Viet Nam","AU,BN,GU,IN,ID,JP,KE,MY,MV,FM,MM,PW,PG,PH,SC,SB,TH,TZ,VN","India,Indonesia,Japan,Kenya,Maldives,Philippines,Seychelles,Solomon Islands,Thailand,United Republic of Tanzania,Viet Nam",,,,,,"Australia,Brunei Darussalam,Guam,Malaysia,Micronesia (Federated States of),Myanmar,Palau,Papua New Guinea"
11106,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Madracis,asanoi,,Madracis asanoi,"Yabe & Sugiyama, 1936",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Japan,Palau,Philippines","JP,PW,PH","Japan,Palau,Philippines",,,,,,
7403,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Madracis,kauaiensis,,Madracis kauaiensis,"Vaughan, 1907",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Mauritius,New Zealand,Papua New Guinea,United States Minor Outlying Islands,United States of America,Vanuatu,Wallis and Futuna Islands","MU,NZ,PG,UM,US,VU,WF","Mauritius,New Zealand,United States Minor Outlying Islands,United States of America,Vanuatu,Wallis and Futuna Islands",,,,,,Papua New Guinea
3645,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Madracis,kirbyi,,Madracis kirbyi,"Veron & Pichon, 1976",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,British Indian Ocean Territory (United Kingdom),Fiji,French Polynesia,Indonesia,Japan,Kuwait,Malaysia,New Caledonia,Oman,Papua New Guinea,Philippines,Singapore,Solomon Islands,Taiwan, Province of China,Thailand,Tonga,Viet Nam","AU,IO,FJ,PF,ID,JP,KW,MY,NC,OM,PG,PH,SG,SB,TW,TH,TO,VN","Australia,British Indian Ocean Territory (United Kingdom),French Polynesia,Indonesia,Japan,Kuwait,Malaysia,New Caledonia,Oman,Papua New Guinea,Philippines,Singapore,Solomon Islands,Taiwan, Province of China,Thailand,Viet Nam",,,,,,"Fiji,Tonga"
5017,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Madracis,singularis,,Madracis singularis,"Rehberg, 1892",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"",Fiji,FJ,Fiji,,,,,,
8964,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Palauastrea,ramosa,,Palauastrea ramosa,"Yabe & Sugiyama, 1941",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Australia,India,Indonesia,Japan,Malaysia,New Caledonia,Palau,Papua New Guinea,Philippines,Singapore,Solomon Islands,Vanuatu,Viet Nam","AU,IN,ID,JP,MY,NC,PW,PG,PH,SG,SB,VU,VN","Australia,India,Indonesia,Japan,Malaysia,New Caledonia,Palau,Papua New Guinea,Philippines,Solomon Islands,Vanuatu,Viet Nam",,,,,,Singapore
7996,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ankeli,,Pocillopora ankeli,"Scheer & Pillai, 1974",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","American Samoa,India,Indonesia,Madagascar,Papua New Guinea,Philippines","AS,IN,ID,MG,PG,PH","American Samoa,India,Indonesia,Madagascar,Papua New Guinea,Philippines",,,,,,
10753,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,capitata,,Pocillopora capitata,"Verrill, 1864",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Colombia,Costa Rica,Ecuador,Fiji,Mexico,Panama,Tonga","CO,CR,EC,FJ,MX,PA,TO","Colombia,Costa Rica,Ecuador,Fiji,Mexico,Panama",,,,,,Tonga
6043,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,,Pocillopora damicornis,"(Linnaeus, 1758)",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),Chile,Christmas Island,Cocos (Keeling) Islands,Colombia,Cook Islands,Costa Rica,Djibouti,Ecuador,Egypt,El Salvador,Fiji,French Polynesia,Guam,India,Indonesia,Israel,Japan,Jordan,Kenya,Kiribati,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Mexico,Micronesia (Federated States of),Mozambique,New Caledonia,New Zealand,Nicaragua,Norfolk Island,Northern Mariana Islands,Oman,Palau,Panama,Papua New Guinea,Philippines,Pitcairn Islands (United Kingdom),Réunion,Samoa,Saudi Arabia,Seychelles,Singapore,Solomon Islands,Somalia,South Africa,Sri Lanka,Sudan,Taiwan, Province of China,Thailand,Tonga,Tuvalu,United Republic of Tanzania,United States Minor Outlying Islands,United States of America,Vanuatu,Viet Nam","AS,AU,IO,CL,CX,CC,CO,CK,CR,DJ,EC,EG,SV,FJ,PF,GU,IN,ID,IL,JP,JO,KE,KI,MG,MY,MV,MH,MU,MX,FM,MZ,NC,NZ,NI,NF,MP,OM,PW,PA,PG,PH,PN,RE,WS,SA,SC,SG,SB,SO,ZA,LK,SD,TW,TH,TO,TV,TZ,UM,US,VU,VN","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),Chile,Christmas Island,Cocos (Keeling) Islands,Colombia,Cook Islands,Costa Rica,Djibouti,Ecuador,Egypt,El Salvador,Fiji,French Polynesia,Guam,India,Indonesia,Israel,Japan,Jordan,Kenya,Kiribati,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Mexico,Micronesia (Federated States of),Mozambique,New Caledonia,New Zealand,Nicaragua,Norfolk Island,Northern Mariana Islands,Oman,Palau,Panama,Papua New Guinea,Philippines,Pitcairn Islands (United Kingdom),Réunion,Samoa,Saudi Arabia,Seychelles,Singapore,Solomon Islands,Somalia,South Africa,Sri Lanka,Sudan,Taiwan, Province of China,Thailand,Tonga,Tuvalu,United Republic of Tanzania,United States Minor Outlying Islands,United States of America,Vanuatu,Viet Nam",,,,,,
11115,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,danae,,Pocillopora danae,"Verrill, 1864",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","American Samoa,Australia,Chile,Colombia,Fiji,Indonesia,Malaysia,Papua New Guinea,Samoa,Solomon Islands,Tuvalu,Viet Nam","AS,AU,CL,CO,FJ,ID,MY,PG,WS,SB,TV,VN","American Samoa,Australia,Chile,Colombia,Fiji,Indonesia,Malaysia,Papua New Guinea,Samoa,Solomon Islands,Tuvalu,Viet Nam",,,,,,
10287,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,elegans,,Pocillopora elegans,"Dana, 1846",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","American Samoa,Colombia,Costa Rica,Ecuador,French Polynesia,Guam,Indonesia,Japan,Kiribati,Madagascar,Mauritius,Mexico,Nicaragua,Panama,Papua New Guinea,Philippines,Solomon Islands,Tonga","AS,CO,CR,EC,PF,GU,ID,JP,KI,MG,MU,MX,NI,PA,PG,PH,SB,TO","American Samoa,Colombia,Costa Rica,Ecuador,French Polynesia,Guam,Indonesia,Japan,Kiribati,Madagascar,Mauritius,Mexico,Nicaragua,Panama,Papua New Guinea,Philippines,Solomon Islands",,,,,,Tonga
7433,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,,Pocillopora eydouxi,"Milne Edwards & Haime, 1860",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),Cocos (Keeling) Islands,Colombia,Cook Islands,Costa Rica,Ecuador,Fiji,French Polynesia,Guam,India,Indonesia,Japan,Kiribati,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Mexico,Mozambique,New Caledonia,Panama,Papua New Guinea,Philippines,Pitcairn Islands (United Kingdom),Réunion,Samoa,Seychelles,Solomon Islands,Somalia,South Africa,Sri Lanka,Taiwan, Province of China,Thailand,Tonga,Tuvalu,United Republic of Tanzania,United States Minor Outlying Islands,United States of America,Vanuatu,Viet Nam","AS,AU,IO,CC,CO,CK,CR,EC,FJ,PF,GU,IN,ID,JP,KI,MG,MY,MV,MH,MU,MX,MZ,NC,PA,PG,PH,PN,RE,WS,SC,SB,SO,ZA,LK,TW,TH,TO,TV,TZ,UM,US,VU,VN","American Samoa,Australia,British Indian Ocean Territory (United Kingdom),Cocos (Keeling) Islands,Colombia,Cook Islands,Costa Rica,Ecuador,Fiji,French Polynesia,Guam,India,Indonesia,Japan,Kiribati,Madagascar,Malaysia,Maldives,Marshall Islands,Mauritius,Mexico,Mozambique,New Caledonia,Panama,Papua New Guinea,Philippines,Pitcairn Islands (United Kingdom),Réunion,Samoa,Seychelles,Solomon Islands,Somalia,South Africa,Sri Lanka,Taiwan, Province of China,Thailand,Tonga,Tuvalu,United Republic of Tanzania,United States Minor Outlying Islands,United States of America,Vanuatu,Viet Nam",,,,,,
7835,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,indiania,,Pocillopora indiania,"Veron, 2000",SPECIES,II,"",Scleractinia spp.,**II** [ORDER listing Scleractinia spp.] Excludes fossils.,"","Madagascar,Mauritius,Samoa,Seychelles","MG,MU,WS,SC","Madagascar,Mauritius,Samoa,Seychelles",,,,,,
